# Committing increasingly large numbers of files
# 
# reformat_partition: /dev/murphytest01-vg/test
# vcs:                bup
# vcs_version:        debian/0.25-1
# each_file_size:     0x400 bytes (1.0KiB)
# data_gen:           random
# 
# date:          2016-10-27T08:26:47.812308
# commandline:   ./increasing_number_of_files.py bup 0 7 --mag-step=4 --data-gen=random --tmp=/test --reformat-partition /dev/murphytest01-vg/test
# testversion:   2759e67 Do an initial reformat just in case
# hostname:      murphytest01
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7909520 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                         Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest01--vg-test  197G   60M  197G   1% /test
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
mag     filecount    totalbytes   cre_time    c1_time       c1_size   c1_cmd    c1_ver   c1_repo     c1_user     c1_nice   c1_system     c1_idle   c1_iowait  stat1_time  stat1_cmd  stat2_time  stat2_cmd    c2_time       c2_size   c2_cmd    c2_ver   c2_repo     c2_user     c2_nice   c2_system     c2_idle   c2_iowait  cleanup_time
  0             1  0x0000000400      0.000      1.182  0x0000025000       ok  verified   assumed          18           0           8         189          19       1.676         ok       1.980         ok      1.208  0x0000027000       ok  verified   assumed          19           0           8         210           5         3.030
  0             2  0x0000000800      0.000      0.941  0x0000026000       ok  verified   assumed          18           0           9         158           4       1.792         ok       2.000         ok      1.483  0x0000028000       ok  verified   assumed          20           0           6         206          63         4.498
  0             4  0x0000001000      0.001      0.528  0x0000029000       ok  verified   assumed          19           0           8          34          46       1.637         ok       1.993         ok      1.214  0x000002b000       ok  verified   assumed          21           0           8         211           4         2.973
  0             6  0x0000001800      0.001      1.016  0x000002b000       ok  verified   assumed          20           0           8         171           4       1.792         ok       1.993         ok      1.205  0x000002d000       ok  verified   assumed          19           0           9         209           4         2.951
  1            10  0x0000002800      0.001      0.457  0x0000030000       ok  verified   assumed          18           0           8          50          15       1.781         ok       2.001         ok      1.198  0x0000032000       ok  verified   assumed          19           0           9         209           4         2.887
  1            25  0x0000006400      0.003      1.232  0x0000043000       ok  verified   assumed          23           0           6         213           5       1.765         ok       1.996         ok      1.215  0x0000045000       ok  verified   assumed          20           0           9         211           3         2.831
  1            50  0x000000c800      0.008      1.107  0x0000064000       ok  verified   assumed          23           0           7         188           4       1.747         ok       2.000         ok      1.224  0x0000067000       ok  verified   assumed          23           0           9         205           8         2.928
  1            75  0x0000012c00      0.009      1.129  0x0000084000       ok  verified   assumed          22           0           8         190           4       1.746         ok       1.998         ok      1.241  0x0000087000       ok  verified   assumed          22           0           9         212           6         2.889
  2           100  0x0000019000      0.016      1.086  0x00000a6000       ok  verified   assumed          24           0           7         182           4       1.736         ok       1.998         ok      1.255  0x00000aa000       ok  verified   assumed          25           0           7         209          11         2.893
  2           250  0x000003e800      0.039      1.135  0x0000184000       ok  verified   assumed          30           0          11         179           6       1.649         ok       1.996         ok      1.302  0x000018b000       ok  verified   assumed          30           0           8         216           6         2.840
