# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       93/02/72/55/3f/0c/60/a3/0c55ea1edb3480d6f32b8214
# reformat_partition: /dev/murphytest03-vg/smalltest
# data_gen:           random
# dir_depth:          8
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-22T00:27:56.306144
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=8 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest03-vg/smalltest
# testversion:   9948e52 FS test: track number of leaf directories created
# hostname:      murphytest03
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7506352 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest03--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth     f_num      dirs   d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          8        38        38         1      0.000        ok       0.000  0x0005cd3800  0x00001fe400  0x00058d5400        25688         350        25338
0x0000001000          2          8        39        39         1      0.000        ok       0.000  0x0005cd3800  0x0000201800  0x00058d2000        25688         359        25329
0x0000001000          2          8        40        40         1      0.000        ok       0.000  0x0005cd3800  0x0000204c00  0x00058cec00        25688         368        25320
0x0000001000          2          8        41        41         1      0.000        ok       0.000  0x0005cd3800  0x0000208000  0x00058cb800        25688         377        25311
0x0000001000          2          8        42        42         1      0.000        ok       0.000  0x0005cd3800  0x000020b000  0x00058c8800        25688         385        25303
0x0000001000          2          8        43        43         1      0.000        ok       0.000  0x0005cd3800  0x000020e000  0x00058c5800        25688         393        25295
0x0000001000          2          8        44        44         1      0.000        ok       0.000  0x0005cd3800  0x0000211400  0x00058c2400        25688         402        25286
0x0000001000          2          8        45        45         1      0.000        ok       0.000  0x0005cd3800  0x0000214400  0x00058bf400        25688         410        25278
0x0000001000          2          8        46        46         1      0.000        ok       0.000  0x0005cd3800  0x0000217800  0x00058bc000        25688         419        25269
0x0000001000          2          8        47        47         1      0.000        ok       0.000  0x0005cd3800  0x000021a800  0x00058b9000        25688         427        25261
0x0000001000          2          8        48        48         1      0.000        ok       0.000  0x0005cd3800  0x000021dc00  0x00058b5c00        25688         436        25252
0x0000001000          2          8        49        49         1      0.000        ok       0.000  0x0005cd3800  0x0000221000  0x00058b2800        25688         445        25243
0x0000001000          2          8        50        50         1      0.000        ok       0.000  0x0005cd3800  0x0000224400  0x00058af400        25688         454        25234
0x0000001000          2          8        51        51         1      0.000        ok       0.000  0x0005cd3800  0x0000227800  0x00058ac000        25688         463        25225
0x0000001000          2          8        52        52         1      0.000        ok       0.000  0x0005cd3800  0x000022ac00  0x00058a8c00        25688         472        25216
0x0000001000          2          8        53        53         1      0.000        ok       0.000  0x0005cd3800  0x000022e000  0x00058a5800        25688         481        25207
0x0000001000          2          8        54        54         1      0.000        ok       0.000  0x0005cd3800  0x0000231400  0x00058a2400        25688         490        25198
0x0000001000          2          8        55        55         1      0.000        ok       0.000  0x0005cd3800  0x0000234800  0x000589f000        25688         499        25189
0x0000001000          2          8        56        56         1      0.000        ok       0.000  0x0005cd3800  0x0000237c00  0x000589bc00        25688         508        25180
0x0000001000          2          8        57        57         1      0.000        ok       0.000  0x0005cd3800  0x000023ac00  0x0005898c00        25688         516        25172
0x0000001000          2          8        58        58         1      0.000        ok       0.000  0x0005cd3800  0x000023e000  0x0005895800        25688         525        25163
0x0000001000          2          8        59        59         1      0.000        ok       0.000  0x0005cd3800  0x0000241400  0x0005892400        25688         534        25154
0x0000001000          2          8        60        60         1      0.000        ok       0.000  0x0005cd3800  0x0000244800  0x000588f000        25688         543        25145
0x0000001000          2          8        61        61         1      0.000        ok       0.000  0x0005cd3800  0x0000247c00  0x000588bc00        25688         552        25136
0x0000001000          2          8        62        62         1      0.000        ok       0.000  0x0005cd3800  0x000024b000  0x0005888800        25688         561        25127
0x0000001000          2          8        63        63         1      0.000        ok       0.000  0x0005cd3800  0x000024e000  0x0005885800        25688         569        25119
0x0000001000          2          8        64        64         1      0.000        ok       0.000  0x0005cd3800  0x0000251400  0x0005882400        25688         578        25110
0x0000001000          2          8        65        65         1      0.000        ok       0.000  0x0005cd3800  0x0000254800  0x000587f000        25688         587        25101
0x0000001000          2          8        66        66         1      0.000        ok       0.000  0x0005cd3800  0x0000257c00  0x000587bc00        25688         596        25092
0x0000001000          2          8        67        67         1      0.000        ok       0.000  0x0005cd3800  0x000025ac00  0x0005878c00        25688         604        25084
0x0000001000          2          8        68        68         1      0.000        ok       0.000  0x0005cd3800  0x000025e000  0x0005875800        25688         613        25075
0x0000001000          2          8        69        69         1      0.000        ok       0.000  0x0005cd3800  0x0000261400  0x0005872400        25688         622        25066
0x0000001000          2          8        70        70         1      0.000        ok       0.000  0x0005cd3800  0x0000264800  0x000586f000        25688         631        25057
0x0000001000          2          8        71        71         1      0.000        ok       0.000  0x0005cd3800  0x0000267c00  0x000586bc00        25688         640        25048
0x0000001000          2          8        72        72         1      0.000        ok       0.000  0x0005cd3800  0x000026ac00  0x0005868c00        25688         648        25040
0x0000001000          2          8        73        73         1      0.000        ok       0.000  0x0005cd3800  0x000026e000  0x0005865800        25688         657        25031
0x0000001000          2          8        74        74         1      0.000        ok       0.000  0x0005cd3800  0x0000271400  0x0005862400        25688         666        25022
0x0000001000          2          8        75        75         1      0.000        ok       0.000  0x0005cd3800  0x0000274800  0x000585f000        25688         675        25013
0x0000001000          2          8        76        76         1      0.000        ok       0.000  0x0005cd3800  0x0000277c00  0x000585bc00        25688         684        25004
0x0000001000          2          8        77        77         1      0.000        ok       0.000  0x0005cd3800  0x000027ac00  0x0005858c00        25688         692        24996
0x0000001000          2          8        78        78         1      0.000        ok       0.000  0x0005cd3800  0x000027dc00  0x0005855c00        25688         700        24988
0x0000001000          2          8        79        79         1      0.000        ok       0.000  0x0005cd3800  0x0000280c00  0x0005852c00        25688         708        24980
0x0000001000          2          8        80        80         1      0.000        ok       0.000  0x0005cd3800  0x0000284000  0x000584f800        25688         717        24971
