# Committing increasingly large files
# 
# reformat_partition: /dev/murphytest02-vg/test
# vcs:                prototype
# timeout:            19800.0
# vcs_version:        prototype: git version f464604 Tuning: Use 2x1 object dir structure
# data_gen:           random
# 
# date:          2017-04-11T21:56:34.901947
# commandline:   ./increasing_file_size.py prototype 0 38 --mag-step=2 --data-gen=random --timeout=19800 --tmp=/test --reformat-partition /dev/murphytest02-vg/test
# testversion:   7146442 Leave timeout info as comment in output
# hostname:      murphytest02
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       813336 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                         Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest02--vg-test  197G   51G  147G  26% /test
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
mag     filebytes  filesize   cre_time    c1_time       c1_size   c1_cmd    c1_ver   c1_repo     c1_user     c1_nice   c1_system     c1_idle   c1_iowait    c2_time       c2_size   c2_cmd    c2_ver   c2_repo     c2_user     c2_nice   c2_system     c2_idle   c2_iowait    gc_time       gc_size   gc_cmd   gc_repo     gc_user     gc_nice   gc_system     gc_idle   gc_iowait
 15  0x000000c000   48.0KiB      0.003      0.201  0x0000027000       ok  verified   assumed           0           0           1          40           0      0.201  0x0000038000       ok  verified   assumed           0           0           1          40           0      0.000  0x0000038000       ok   assumed           0           0           0           0           0
 16  0x0000010000   64.0KiB      0.007      0.201  0x0000030000       ok  verified   assumed           0           0           0          40           0      0.201  0x000003e000       ok  verified   assumed           0           0           1          39           0      0.000  0x000003e000       ok   assumed           0           0           0           0           0
 16  0x0000018000   96.0KiB      0.010      0.201  0x0000046000       ok  verified   assumed           0           0           0          39           0      0.201  0x0000058000       ok  verified   assumed           1           0           0          40           0      0.000  0x0000058000       ok   assumed           0           0           0           0           0
 17  0x0000020000  128.0KiB      0.014      0.201  0x0000055000       ok  verified   assumed           0           0           0          40           0      0.201  0x0000066000       ok  verified   assumed           1           0           0          39           0      0.000  0x0000066000       ok   assumed           0           0           0           0           0
 17  0x0000030000  192.0KiB      0.017      0.201  0x000007c000       ok  verified   assumed           1           0           0          40           0      0.201  0x000008d000       ok  verified   assumed           1           0           0          39           0      0.000  0x000008d000       ok   assumed           0           0           0           0           0
 18  0x0000040000  256.0KiB      0.021      0.201  0x00000a6000       ok  verified   assumed           1           0           0          39           0      0.201  0x00000b5000       ok  verified   assumed           0           0           0          40           0      0.000  0x00000b5000       ok   assumed           0           0           0           0           0
 18  0x0000060000  384.0KiB      0.030      0.201  0x00000ed000       ok  verified   assumed           0           0           1          39           0      0.201  0x00000fd000       ok  verified   assumed           2           0           0          39           0      0.000  0x00000fd000       ok   assumed           0           0           1           0           0
 19  0x0000080000  512.0KiB      0.039      0.201  0x0000131000       ok  verified   assumed           1           0           1          39           0      0.201  0x000013c000       ok  verified   assumed           1           0           1          39           0      0.000  0x000013c000       ok   assumed           0           0           0           0           0
 19  0x00000c0000  768.0KiB      0.055      0.201  0x00001be000       ok  verified   assumed           2           0           1          38           0      0.201  0x00001d2000       ok  verified   assumed           2           0           1          35           3      0.000  0x00001d2000       ok   assumed           0           0           0           1           0
 20  0x0000100000    1.0MiB      0.069      0.201  0x0000263000       ok  verified   assumed           3           0           1          38           0      0.201  0x0000270000       ok  verified   assumed           3           0           1          37           0      0.000  0x0000270000       ok   assumed           0           0           0           0           0
 20  0x0000180000    1.5MiB      0.103      0.201  0x0000386000       ok  verified   assumed           4           0           2          36           0      0.201  0x0000395000       ok  verified   assumed           3           0           2          37           0      0.000  0x0000395000       ok   assumed           0           0           0           0           0
 21  0x0000200000    2.0MiB      0.143      0.201  0x0000491000       ok  verified   assumed           6           0           0          33           2      0.201  0x00004a1000       ok  verified   assumed           4           0           1          36           0      0.000  0x00004a1000       ok   assumed           0           0           0           0           0
 21  0x0000300000    3.0MiB      0.212      0.201  0x00006e6000       ok  verified   assumed           6           0           2          32           0      0.201  0x0000713000       ok  verified   assumed           6           0           0          34           0      0.000  0x0000713000       ok   assumed           0           0           0           0           0
 22  0x0000400000    4.0MiB      0.273      0.201  0x00008ff000       ok  verified   assumed           6           0           5          29           0      0.201  0x0000913000       ok  verified   assumed           8           0           1          32           0      0.000  0x0000913000       ok   assumed           0           0           0           0           0
 22  0x0000600000    6.0MiB      0.414      0.301  0x0000d7a000       ok  verified   assumed          13           0           4          40           4      0.301  0x0000d8b000       ok  verified   assumed          11           0           0          48           1      0.000  0x0000d8b000       ok   assumed           0           0           0           0           0
 23  0x0000800000    8.0MiB      0.553      0.301  0x00011b5000       ok  verified   assumed          17           0           4          39           2      0.301  0x00011cd000       ok  verified   assumed          15           0           2          44           0      0.000  0x00011cd000       ok   assumed           0           0           0           0           0
 23  0x0000c00000   12.0MiB      0.826      0.401  0x0001a46000       ok  verified   assumed          25           0           6          48           3      0.401  0x0001a5c000       ok  verified   assumed          22           0           1          58           0      0.000  0x0001a5c000       ok   assumed           0           0           0           0           0
 24  0x0001000000   16.0MiB      1.098      0.502  0x00022c2000       ok  verified   assumed          33           0           6          61           0      0.401  0x00022d9000       ok  verified   assumed          29           0           1          50           0      0.000  0x00022d9000       ok   assumed           0           0           0           0           0
 24  0x0001800000   24.0MiB      1.643      0.702  0x000339f000       ok  verified   assumed          50           0           9          77           4      0.602  0x00033bc000       ok  verified   assumed          42           0           3          73           0      0.000  0x00033bc000       ok   assumed           0           0           0           0           0
 25  0x0002000000   32.0MiB      2.193      0.902  0x00044ab000       ok  verified   assumed          66           0          14          99           2      0.702  0x00044ce000       ok  verified   assumed          59           0           3          79           1      0.000  0x00044ce000       ok   assumed           0           0           0           0           0
 25  0x0003000000   48.0MiB      3.283      1.303  0x000664e000       ok  verified   assumed         104           0          14         140           2      1.002  0x000667e000       ok  verified   assumed          86           0           4          94          17      0.000  0x000667e000       ok   assumed           0           0           0           0           0
 26  0x0004000000   64.0MiB      4.377      1.703  0x0008838000       ok  verified   assumed         138           0          21         171          10      1.303  0x000886e000       ok  verified   assumed         115           0           6         133           7      0.000  0x000886e000       ok   assumed           0           0           0           0           0
 26  0x0006000000   96.0MiB      6.556      2.404  0x000cbbf000       ok  verified   assumed         208           0          27         237           8      1.904  0x000cc12000       ok  verified   assumed         174           0           7         185          15      0.000  0x000cc12000       ok   assumed           0           0           0           0           0
 27  0x0008000000  128.0MiB      8.747      3.206  0x0010f3a000       ok  verified   assumed         276           0          38         318          10      2.505  0x0010fa4000       ok  verified   assumed         233           0           7         255           5      0.000  0x0010fa4000       ok   assumed           0           0           1           0           0
 27  0x000c000000  192.0MiB     13.115      4.708  0x0019719000       ok  verified   assumed         409           0          58         455          18      3.606  0x00197b4000       ok  verified   assumed         350           0          10         343          19      0.000  0x00197b4000       ok   assumed           0           0           0           1           0
 28  0x0010000000  256.0MiB     17.484      6.310  0x0021e05000       ok  verified   assumed         537           0          84         612          26      4.808  0x0021edd000       ok  verified   assumed         462           0          15         463          22      0.000  0x0021edd000       ok   assumed           0           0           0           0           0
 28  0x0018000000  384.0MiB     26.224      9.515  0x0032d33000       ok  verified   assumed         821           0         122         579         374      7.111  0x0032e66000       ok  verified   assumed         696           0          22         681          24      0.000  0x0032e66000       ok   assumed           0           0           0           0           0
 29  0x0020000000  512.0MiB     35.127     12.519  0x0043c32000       ok  verified   assumed        1084           0         165        1189          61      9.515  0x0043db9000       ok  verified   assumed         922           0          29         902          48      0.000  0x0043db9000       ok   assumed           1           0           0           0           0
 29  0x0030000000  768.0MiB     52.465     20.230  0x00659df000       ok  verified   assumed        1615           0         296        1114        1007     14.822  0x0065c31000       ok  verified   assumed        1384           0          65          13        1495      0.000  0x0065c31000       ok   assumed           0           0           0           0           1
 30  0x0040000000    1.0GiB     70.447     26.139  0x00877bf000       ok  verified   assumed        2179           0         366        1242        1424     21.031  0x0087ac7000       ok  verified   assumed        1842           0          90         471        1794      0.000  0x0087ac7000       ok   assumed           0           0           0           0           0
 30  0x0060000000    1.5GiB    105.704     44.465  0x00cb411000       ok  verified   assumed        3132           0         541        1788        3261     28.744  0x00cb89d000       ok  verified   assumed        2764           0         124         158        2690      0.000  0x00cb89d000       ok   assumed           0           0           0           0           0
 31  0x0080000000    2.0GiB    140.737    100.743  0x010ee4f000       ok  verified   assumed        3182           0         650        3435       11457     38.958  0x010f452000       ok  verified   assumed        3698           0         152          76        3849      0.000  0x010f452000       ok   assumed           0           0           0           0           0
 31  0x00c0000000    3.0GiB    212.328    189.979  0x0196477000       ok  verified   assumed        3923           0         898        7281       22641     56.784  0x0196d88000       ok  verified   assumed        5546           0         237         320        5232      0.000  0x0196d88000       ok   assumed           0           0           0           0           0
 32  0x0100000000    4.0GiB    283.208    291.402  0x021dd5c000       ok  verified   assumed        6903           0        1660       10632       36663     75.821  0x021e963000       ok  verified   assumed        7382           0         341         396        7013      0.000  0x021e963000       ok   assumed           0           0           0           0           1
 32  0x0180000000    6.0GiB    424.448    534.485  0x032c7b3000       ok  verified   assumed       13294           0        3124       20867       69323    136.110  0x032d9b5000       ok  verified   assumed       11163           0         510        9883        5574      0.000  0x032d9b5000       ok   assumed           0           0           0           1           0
 33  0x0200000000    8.0GiB    566.743    735.482  0x043b6f0000       ok  verified   assumed       17659           0        4255       32426       92176    198.599  0x043cefc000       ok  verified   assumed       14907           0         810       16563        7234      0.000  0x043cefc000       ok   assumed           0           0           0           0           0
 33  0x0300000000   12.0GiB    848.948   1196.211  0x0658d41000       ok  verified   assumed       26690           0        6552       68140      137036    263.692  0x065b12a000       ok  verified   assumed       22187           0        1246       23557        5480      0.000  0x065b12a000       ok   assumed           0           0           0           0           0
 34  0x0400000000   16.0GiB   1127.333   1968.281  0x08766f6000       ok  verified   assumed       35795           0        8864      113502      234104    336.604  0x08796fd000       ok  verified   assumed       29624           0        1779       31524        4052      0.000  0x08796fd000       ok   assumed           0           0           0           0           0
 34  0x0600000000   24.0GiB   1692.424   3734.507  0x0cb1a1f000       ok  verified   assumed       54047           0       13612      226342      450658    513.541  0x0cb6225000       ok  verified   assumed       44731           0        3164       49252        4939      0.000  0x0cb6225000       ok   assumed           0           0           0           0           0
 35  0x0800000000   32.0GiB   2254.998   6483.274  0x10ecec6000       ok  verified   assumed       72362           0       18645      381846      820420    714.300  0x10f2e9b000       ok  verified   assumed       59574           0        4408       71081        6928      0.000  0x10f2e9b000       ok   assumed           0           0           0           1           0
 35  0x0c00000000   48.0GiB   3381.559  12944.343  0x196333d000       ok  verified   assumed      110173           0       29404      769311     1674221   1567.440  0x196c30a000       ok  verified   assumed       89249           0        6702      161673       54493      0.000  0x196c30a000       ok   assumed           0           0           1           0           0
# Timeout: 19800s, sending SIGTERM: prototype commit -m 'Add large_file'
# Timeout: 19810s, sending SIGKILL: prototype commit -m 'Add large_file'
# Timeout: 19800s, sending SIGTERM: prototype fsck
# Could not verify repo: CallTimeoutError(cmd='prototype fsck', elapsed=19800.053, killsignal='SIGTERM', returncode=-15)
# CallTimeoutError(cmd='prototype commit -m 'Add large_file'', elapsed=19810.074, killsignal='SIGKILL', returncode=-15)
 36  0x1000000000   64.0GiB   4503.097  19811.635        (None)   failed       bad   ver_err      140488           0       36784     1216169     2561086     (None)        (None)  no_exec    no_ver    no_ver      (None)      (None)      (None)      (None)      (None)     (None)        (None)  no_exec    no_ver      (None)      (None)      (None)      (None)      (None)
# Timeout: 19800s, sending SIGTERM: prototype commit -m 'Add large_file'
# Timeout: 19800s, sending SIGTERM: prototype fsck
# Could not verify repo: CallTimeoutError(cmd='prototype fsck', elapsed=19800.051, killsignal='SIGTERM', returncode=-15)
# CallFailedError(cmd='sudo umount /dev/murphytest02-vg/test', returncode='32')
 36  0x1800000000   96.0GiB   6755.473  19808.106        (None)   failed       bad   ver_err      141304           0       38530     1414954     2359398     (None)        (None)  no_exec    no_ver    no_ver      (None)      (None)      (None)      (None)      (None)     (None)        (None)  no_exec    no_ver      (None)      (None)      (None)      (None)      (None)
